白名单,#genre#
炫动卡通,http://120.198.95.220:9901/tsfile/live/1034_1.m3u8?key=txiptv
电影嫣然影厅,http://live.metshop.top/huya/11601977?cdn=alicdn
21年DJ爆红网络洗脑神曲,https://vdse.bdstatic.com//bf4bb1d82b2eb17681c49e745dc2da21.mp4
武进新闻,http://live.wjyanghu.com/live/CH1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
武进新闻,https://live.wjyanghu.com/live/CH1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
斗鱼电影HD3,http://epg.112114.xyz/douyu/122402
滦平新闻,http://jwplay.hebyun.com.cn/live/LPTV001/1500k/tzwj_video.m3u8
ZhejiangTVInternational,https://ali-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
CarChase,https://jmp2.uk/plu-65244c403fd33c0008ffff31.m3u8
音乐520,https://vdse.bdstatic.com//7b2f1b020851df0037ed7b5013a8887d.mp4
TVBRICSChinese,https://chibrics.mediacdn.ru/cdn/brics/chinese/playlist.m3u8
《驼铃》《卓玛》《天边》《鸿雁》《天路》草原歌曲,https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
TBNУкраїна,https://5d23269b3ec0c.streamlock.net/WEB_Ukraine24/ngrp:Ukraine24.stream-adaptive/playlist.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8
斗鱼电影HD2,http://epg.112114.xyz/douyu/10240553
音乐速递「音乐」,https://cdn-3.ttvb.eu.org/huya/19439762
PlutoTVTerror,https://jmp2.uk/plu-5c6dc88fcd232425a6e0f06e.m3u8
电影高分动作,http://live.metshop.top/huya/11352884?cdn=alicdn
MoreTrueCrime,https://jmp2.uk/plu-6532e6a9bdf3cf000887ab29.m3u8
新疆巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel104199/playlist.m3u8
少儿动画,http://124.116.183.146:9901/tsfile/live/0137_1.m3u8
NorthMiamiBeachTV(NMBTV)(NorthMiamiBeachFL),https://cdn3.wowza.com/5/cXdyRHF0Z3kxN0k2/citynmb/G2044_002/playlist.m3u8
BratTV,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/04072b68-dc6a-4d5e-98af-f356ba8d5063/playlist.m3u8
电影功夫片,http://live.metshop.top/huya/11352941?cdn=alicdn
如果云知道,https://bos.nj.bpc.baidu.com/tieba-smallvideo/358_42cc5ff326e8c090cf0ca9d7194d1d3e.mp4
Cineenespañol,https://jmp2.uk/plu-5cf96b1c4f1ca3f0629f4bf0.m3u8
电影犯罪片,http://live.metshop.top/huya/11352974?cdn=alicdn
中国党员教育,http://12371ksc.v.kcdnvip.com/12371/dangyuanwang_1/index.m3u8
林翠萍经典老歌《相会在梦里》FHD,https://vdse.bdstatic.com//00fb72cd0b27bec6d9c0cd915874b50e.mp4
GlobalChristianNetworkAmerica(GCN),http://liveen24-manminglobal3.ktcdn.co.kr/liveen24/gcnus_1300k.stream/playlist.m3u8
美亚电影,http://zjrtv.vip/live/?tbs=mydy
HappyDays,https://jmp2.uk/plu-5f7794162a4559000781fc12.m3u8
新歌推荐《梦中想着你》《惜别的海岸》好听醉人,https://vd2.bdstatic.com/mda-ndg53jbq7si8hftd/1080p/cae_h264_delogo/1650167662040039831/mda-ndg53jbq7si8hftd.mp4
DisneyXDWest,http://tvsen5.aynascope.net/disneyxd/index.m3u8
平泉综合,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8
《十首伤感DJ情歌》,https://vdse.bdstatic.com//5319e5b5cd1ad9d27a21b9bf4ad534ba.mp4
CCTV20241,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
QTV-4,http://video10.qtv.com.cn/drm/qtv4at/manifest.m3u8
武进生活,https://live.wjyanghu.com/live/CH2.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
恐怖电影,https://stream1.freetv.fun/22d89fde8285a48f452e85d9841677aa8fabd9f9d39823fe4c1e143b85d0b394.ctv
KoreaTV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
来自星星的你,https://www.goodiptv.club/yy/1354930976
狂飙36,https://p26-sign.douyinpic.com/obj/tos-cn-v-0000c2367/1c03129b2d624023b73ea05806923742?filename=1.mp4&x-expires=1990620000&x-signature=7TBUReFxuLYRdTWrUXcOr32AxUk%3D
狂飙30,https://p26-sign.douyinpic.com/obj/tos-cn-v-0000c2367/d56a84c47e784df79acbcd72b99930cf?filename=1.mp4&x-expires=1990620000&x-signature=kiCGy9kGgybCIVahSdiVwWBsSus%3D
RTRPlanetaUSA[Geo-blocked],https://stream.smotrim.ru/hls/planeta_rtr_usa/playlist.m3u8?entity=channel&id=513&sign=3ac5d8e2db71ef7fc3d4becbff7512d8
PeaceTVChinese,https://dzkyvlfyge.erbvr.com/PeaceTvChinese/index.m3u8
ТНТInternational,https://cdn4.skygo.mn/live/disk1/THT/HLSv3-FTA/THT.m3u8
GolazoNetwork,https://jmp2.uk/plu-63a0e33a45264d000850ed7e.m3u8
TVSPinballNetwork,https://rpn.bozztv.com/gusa/gusa-TVSCartoonNetwork/index.m3u8
LanzhouCulture&TourismChannel,https://liveplus.lzr.com.cn/wlpd/HD/live.m3u8
无线新闻[geo-blocked],https://stream1.freetv.fun/afb8519f6f276c74e63a0b8ee0454563e51a306ab426f5cff8d31283c9202743.ctv
凤凰中文[geo-blocked],https://stream1.freetv.fun/c8ad10f8d135ebbea6b77779874c1d8a6da07d925786ac11f855c0dfa87b4487.m3u8
电影动作电影,http://live.metshop.top/huya/11602077?cdn=alicdn
AndoTV,http://play.kankanlive.com/live/1711956137852982.m3u8
韩国|KBSKIDS,http://8.138.7.223/tv/korea.php?id=36
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
Xinjiang_TV_2,http://110.153.180.106:55555/out_3/index.m3u8
Xizang_TV_Tibetan__[Not_24/7],http://php.jdshipin.com:8880/xztv.php?id=zy
LogosTVKids[Not24/7],https://streamer1.streamhost.org/salive/logoskidsH/playlist.m3u8
天龙八部（国语版）,https://live.metshop.top/yy/1382736855
SketchyAF,https://jmp2.uk/plu-67882c1c7b11714b795c2008.m3u8
NewKMOVIES,https://ads.its-newid.net/api/manifest.m3u8?ads.service_id=GB1700007PK&channel_id=newid_343&tp=samsung_tvplus
飞碟之谜01,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/f0a47e155d32450daa1d36a04fd7d262/2000.m3u8
AXNAsiaTaiwan,https://play.wenxiang.cn/live/1a88465f153e1dd2108fd791bf4f25f7.flv
JustforLaughsGags,https://streams2.sofast.tv/ptnr-yupptv/title-JUST_FOR_LAUGHS_GAGS_YUPPTV/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/2790d143-5874-4146-bf91-9063c52b2f15/manifest.m3u8
BestofDr.Phil,https://jmp2.uk/plu-666815f24b9fb400083f7e31.m3u8
电影谍战片,http://live.metshop.top/huya/21059587?cdn=alicdn
电影贺岁,http://live.metshop.top/huya/11601971?cdn=alicdn
挨饿德•1「其他」,https://cdn-3.ttvb.eu.org/huya/20985858
【老歌DJ版】《精选8首》,https://vdse.bdstatic.com//525174705415c8773bd465ce4b88b18d.mp4
Wild'NOut,https://jmp2.uk/plu-5d48678d34ceb37d3c458a55.m3u8
七台河民生社教,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8
BRTV北京卫视,http://go.bkpcp.top/mg/bjws
TVSTalkNetwork(360p),https://rpn.bozztv.com/gusa/gusa-TVStalk/index.m3u8
(请)(地)每日一首,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240192067467.mp4
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
NewKPOP,https://ads.its-newid.net/api/manifest.m3u8?ads.service_id=GB17000088V&channel_id=newid_086&tp=samsung_tvplus
韩国|KBSJOY,http://8.138.7.223/tv/korea.php?id=33
TVSNostalgia(472p),https://rpn.bozztv.com/gusa/gusa-nostalgia/index.m3u8
广东少儿,http://gmxw.7766.org:808/hls/175/index.m3u8
兵团五师双河影,https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8?zxinjd
白城新闻综合[Geo-blocked],https://stream2.jlntv.cn/baicheng1/sd/live.m3u8
http://lisha521.dynv6.net.fh4u.org/tv.txt,#genre#
青海|西宁综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
项城新闻,@http://live.dxhmt.cn:9081/tv/11681-1.m3u8
项城新闻,@http://p2.weizan.cn/978354/131995006225520039/live.m3u8
《天路》《驼铃》《鸿雁》《九儿》《绒花》《小芳》,https://vdse.bdstatic.com//e4b7325ebf3010673a51a24f948a8a97.mp4
2025041809:20:28,https://gitee.com/kabigo/tv/raw/master/assets/about1080p.mp4
测试视频7.1.412声道,https://mos-vod-drcn.dbankcdn.cn/P_VT/video_injection/3282D63676C3EAC291CFD5D891CB5D3A8C52A5B9AA8EBEF72D0BEF0A34EAEFC0134D9B0/v3/M2040549141360156160/chunjianghuayueyevivid.mp4
东丰,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
国际频道,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
国学频道,rtmp://rtmp.tv.stream3.hndt.com/tv/647f9277018410008cf925e200000000?wsSecret=9a23316ee66e918684e097f?wsSecret=0be32d1674669df665001b6a1b171dca&wsTime=1744988146
国学频道,rtmp://rtmp.tv.stream3.hndt.com/tv/647f9277018410008cf925e200000000?wsSecret=9a23316ee66e918684e097f?wsSecret=95e80654fd85921d1ccaff6352050d28&wsTime=1744995348
国学频道,rtmp://rtmp.tv.stream3.hndt.com/tv/647f9277018410008cf925e200000000?wsSecret=9a23316ee66e918684e097f?wsSecret=7aded7594addfc6fbfb78b2af6cbec00&wsTime=1745081741
经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
临颍综合,http://live.dxhmt.cn:9081/tv/11122-1.m3u8
钱江频道,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
钱江频道,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
日本|日テレジータス,http://8.138.7.223/tv/jp.php?id=30
日本|ミュージック?ジャパンTV,http://8.138.7.223/tv/jp.php?id=28
睢宁综合,rtmp://221.229.243.45:1935/live/live1
兴隆综合,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
少儿频道,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
少儿频道,rtmp://livein.gstv.com.cn/49048r/4o7e76.flv
南宁影视娱乐,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd
2021一夜火爆几首DJ舞曲,https://vdse.bdstatic.com//1fc9fd16e02ca272bb81666b85bf4135.mp4
广州南国都市4K,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de


https://gh.tryxd.cn/https://raw.githubusercontent.com/hostemail/cdn/main/live/tv.txt,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/Alan-Alana/IPTV/refs/heads/main/channl.txt,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/peterHchina/iptv/refs/heads/main/IPTV-V4.m3u,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/peterHchina/iptv/refs/heads/main/IPTV-V6.m3u,#genre#


http://92.112.21.169:30000/mytv.m3u,#genre#
https://web.banye.tech:7777/tv/hlj.txt,#genre#
https://iptv.catvod.com/tv.m3u,#genre#
CCTV4中文国际,https://iptv.catvod.com/migu?id=631780421&token=24242bd1a85c4c7e3c4d236477f972b4
CCTV4欧洲,https://iptv.catvod.com/migu?id=608807419&token=6f68b92a8758866b0f823df5539d2b5b
CCTV4美洲,https://iptv.catvod.com/migu?id=608807416&token=1798e3dbff1444b0c0cbac14fc7f41b6
CGTN外语纪录,https://iptv.catvod.com/migu?id=609006487&token=4f14618ac12c7d26d923dc5f433961c6
CGTN阿拉伯语,https://iptv.catvod.com/migu?id=609154345&token=a5580cf07c21e81919c17102d474ec37
CGTN西班牙语,https://iptv.catvod.com/migu?id=609006450&token=8af9c4a5abbe19f2b29dd1ff10266a41
CGTN法语,https://iptv.catvod.com/migu?id=609006476&token=00419b132a3ad1937987a872a0baca56
CGTN俄语,https://iptv.catvod.com/migu?id=609006446&token=f9752d88b11576c3047c0a7454475ba8
老故事,https://iptv.catvod.com/migu?id=884121956&token=b8e67015b0ab52f122bff9635e82ba39
发现之旅,https://iptv.catvod.com/migu?id=624878970&token=df2cd16c98c773147fdc70b21f757416
中学生,https://iptv.catvod.com/migu?id=708869532&token=83767731ec7f53b42f87a00424c4dbe5
CGTN,https://iptv.catvod.com/migu?id=609017205&token=f2486062b89697b7a4ebadd3e7249c8c
海峡卫视,https://iptv.catvod.com/migu?id=849119120&token=24fd29cf08ff7f0dd386fd9d7ccfd46b
中国农林卫视,https://iptv.catvod.com/migu?id=956904896&token=2e3632d787e7634d6d0eb283a9e2ec62
上视东方影视,https://iptv.catvod.com/migu?id=617290047&token=1a9c86ae55c995abc1d6dac020f9cfa1
南京新闻综合频道,https://iptv.catvod.com/migu?id=838109047&token=308d99c3d30a6d059c6b82254331e1c2
南京教科频道,https://iptv.catvod.com/migu?id=838153729&token=3bb749ad36f9b75dd466f9c3270d236a
南京十八频道,https://iptv.catvod.com/migu?id=838151753&token=d63a2d834da2f2397741ab6016560e67
体育休闲频道,https://iptv.catvod.com/migu?id=626064707&token=e0c7920fdb7efac4fba375b0a3c3c691
江苏城市频道,https://iptv.catvod.com/migu?id=626064714&token=44040d360034c08a68e16a908c280b9c
江苏国际,https://iptv.catvod.com/migu?id=626064674&token=1baf73e283466eb311ddc29e9c8559be
江苏教育,https://iptv.catvod.com/migu?id=628008321&token=9c0e3dfe66f99f9ee1e71339a34163dc
江苏影视频道,https://iptv.catvod.com/migu?id=626064697&token=7fa74e1dc28a34947515b300b7357645
江苏综艺频道,https://iptv.catvod.com/migu?id=626065193&token=f1da9189c90989d6b165340fd268abf2
公共新闻频道,https://iptv.catvod.com/migu?id=626064693&token=86650a414293067ef86079640d589758
盐城新闻综合,https://iptv.catvod.com/migu?id=639731825&token=3f548f007e0b6b138d698344028f747d
泰州新闻综合,https://iptv.catvod.com/migu?id=639731818&token=5f3da725f6d7670da4c4c5939fe419cb
连云港新闻综合,https://iptv.catvod.com/migu?id=639731715&token=72b37dbcdae71c69d7620ec862e8ef7b
宿迁新闻综合,https://iptv.catvod.com/migu?id=639731832&token=ef642ba963575af0b26f34bb51270d53
徐州新闻综合,https://iptv.catvod.com/migu?id=639731747&token=88d8f7e928b241c51f4631b2cf6b5bfd
优漫卡通频道,https://iptv.catvod.com/migu?id=626064703&token=47bb7e5add6ca135b6f7536a95cbcefd
江阴新闻综合,https://iptv.catvod.com/migu?id=955227979&token=cfabe6789dbe93c210208120a7e4ff33
宜兴新闻综合,https://iptv.catvod.com/migu?id=955227996&token=41364abf132556095d3b728fbcf71779
陕西银龄频道,https://iptv.catvod.com/migu?id=956909362&token=4b4ec21a7efba2cf8422211358c52991
陕西都市青春频道,https://iptv.catvod.com/migu?id=956909358&token=0e6e84a8d65e608fd8243784ab527d8e
陕西秦腔频道,https://iptv.catvod.com/migu?id=956909303&token=ae3d4515c6af1f4d6bb4a1252eca597a
陕西新闻资讯频道,https://iptv.catvod.com/migu?id=956909289&token=35b4adb542faf5855de1bfe9ee84533a
财富天下,https://iptv.catvod.com/migu?id=956923159&token=bccaa927df7a1eaf41ba3b728d3aa44b
镇江新闻综合,https://iptv.catvod.com/migu?id=639731783&token=ec83520774bfb0b11c4df774b2f10ba4
海南广播电视总台新闻频道,https://iptv.catvod.com/migu?id=962067517&token=ba8cee6bb6a49f0af668f66ae8a884dc
海南广播电视总台自贸频道,https://iptv.catvod.com/migu?id=962045226&token=130b2e4889c663ff83d73081812cd8c8
海南广播电视总台社会与法频道,https://iptv.catvod.com/migu?id=962045223&token=a9d4e6c992a4b4f401b96ea7ad59b7b5
海南广播电视总台文旅频道,https://iptv.catvod.com/migu?id=962067526&token=1082026d7a52b28d21bc95a5fae97b18
海南广播电视总台少儿频道,https://iptv.catvod.com/migu?id=962067523&token=aea0ae1ecfc2a831185aab84d61983e3
广东珠江频道,https://iptv.catvod.com/migu?id=639731952&token=78606fa843536bbd6ced7b33afb69f6e
赛事最经典,https://iptv.catvod.com/migu?id=646596895&token=5ed1ee608b6b498a876910b3e7221154
体坛名栏汇,https://iptv.catvod.com/migu?id=629943305&token=78886ca890d95404211ce089d03ae54a
四海钓鱼,https://iptv.catvod.com/migu?id=637444975&token=1b50ce074e7512f6e1fd5ac98d72661c
陕西体育休闲频道,https://iptv.catvod.com/migu?id=956909356&token=31d6a74dbe60593dcea152c48aca5b08
24小时城市联赛轮播台,https://iptv.catvod.com/migu?id=915512915&token=081ae51e8db73a1d874500c8893126ee
武术世界,https://iptv.catvod.com/migu?id=958475359&token=def2992efa49ee260ac2efe9515c94e8
快乐垂钓,https://iptv.catvod.com/migu?id=961930263&token=4b318aafadb04dd0c86a2b282e692fb1
经典香港电影,https://iptv.catvod.com/migu?id=625703337&token=4383670fb4db5b5407849afb6791e9dc
抗战经典影片,https://iptv.catvod.com/migu?id=617432318&token=2dd717687333976039a16ebfb17c7a4d
新片放映厅,https://iptv.catvod.com/migu?id=619495952&token=cfdd16fad5133ef711a1b1448afa9b04
和美乡途轮播台,https://iptv.catvod.com/migu?id=713591450&token=188369a6cda12e62df7c2ac3ceaa35c3
南方影视,https://iptv.catvod.com/migu?id=614961829&token=d398cc5caf2c4e7931c2a9cd0012fe09
中国航天“逆袭”之路,https://iptv.catvod.com/migu?id=713600957&token=9ae490495941ea723bc8ef1aaeb35ee0
中国天气,https://iptv.catvod.com/migu?id=959986621&token=3d0eac196f5f0ecd9d91b06c3c64ad3e
熊猫频道01,https://iptv.catvod.com/migu?id=609158151&token=e6f5c54a51d38bf2982168674f172ae9
熊猫频道1,https://iptv.catvod.com/migu?id=608933610&token=27977c8cd52a743e6874f23bd4e7444d
熊猫频道2,https://iptv.catvod.com/migu?id=608933640&token=c82b60cef0543b3f441fae58fc8c2440
熊猫频道3,https://iptv.catvod.com/migu?id=608934619&token=370870d9a7bb62e779ab180737eda73d
熊猫频道4,https://iptv.catvod.com/migu?id=608934721&token=e865276eb5eb9d08987ec578d0854332
熊猫频道5,https://iptv.catvod.com/migu?id=608935104&token=957da1c2c381e9c4e8323804118b3bc6
熊猫频道6,https://iptv.catvod.com/migu?id=608935797&token=1e1f06224312bf264111795c3b847997
熊猫频道7,https://iptv.catvod.com/migu?id=609169286&token=0bbe40895c1b15d8860b46f33d647560
熊猫频道8,https://iptv.catvod.com/migu?id=609169287&token=8d815ea229fcd8eb5885b478ceca539d
熊猫频道9,https://iptv.catvod.com/migu?id=609169226&token=c903abbc7b9cce95f7f348cdc9fd5902
熊猫频道10,https://iptv.catvod.com/migu?id=609169285&token=1109e8c4baa99764f0cc3377b1fa7b86
最强综艺趴,https://iptv.catvod.com/migu?id=629942228&token=2031c6ec361e75a9b8561d1c5f9446d8
经典动画大集合,https://iptv.catvod.com/migu?id=629942219&token=a1e1240cecf2fbcf35dadfb819b72981
新动力量创一流,https://iptv.catvod.com/migu?id=713589837&token=e5d069ae68127b86c90cf458997fec32
中华特产,https://iptv.catvod.com/migu?id=959986618&token=7da31810914c3ffd4f5a59c7815bb02e
环球旅游,https://iptv.catvod.com/migu?id=958475356&token=d28787f5d44a07fa999ddc0bf0762d74


https://cnb.cool/junchao.tang/llive/-/git/raw/main/电视.txt,#genre#
http://xn--elt51t.azip.dpdns.org:5008/?type=txt,#genre#
https://git.gra.phite.ro/alantang/itv/raw/branch/main/tv.m3u,#genre#
https://live.hacks.tools/iptv/languages/zho.m3u,#genre#
AngelTVChinese,https://janya-digimix.akamaized.net/vglive-sk-999451/chinese/ngrp:angelchinese_all/playlist.m3u8
CTS(HUA-CHICTS),rtmp://59.124.75.138:1935/sat/tv111
HarbinMovieChannel,https://stream.hrbtv.net/yspd/playlist.m3u8
HunanTV(2160p),http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
LanzhouComprehensiveNewsChannel,https://liveplus.lzr.com.cn/xwzh/HD/live.m3u8
QTV-1,http://video10.qtv.com.cn/drm/qtv1at/manifest.m3u8


https://live.iptv-free.com/iptv/languages/zho.m3u,#genre#


https://live.izbds.com/tv/iptv4.m3u,#genre#
https://live.izbds.com/tv/iptv6.m3u,#genre#
https://tv.iill.top/m3u/Gather,#genre#
https://tv.iill.top/m3u/MyTV,#genre#
https://szyyds.cn/tv/live/x.txt,#genre#
http://47.120.41.246:8899/zb.txt,#genre#
https://gitee.com/xxy002/zhiboyuan/raw/master/dsy,#genre#
https://xcz.funly.us/live.txt,#genre#
https://gh.tryxd.cn/https://raw.githubusercontent.com/yuanzl77/IPTV/main/live.txt,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/Wirili/IPTV/main/live.txt,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/qq49371114/collect-tv-txt/ec97c7ebf5b20965760b59b6a9a6818b82d008a2/live.txt,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/lc529180405/caicai/8be46d9e0b399ba0ddc1b7832b3bd7a236b3c159/极视解密.txt,#genre#
https://gh.tryxd.cn/https://raw.githubusercontent.com/suxuang/myIPTV/main/ipv6.m3u,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/iptv-js/iptv-js.github.io/main/ss_itv.m3u,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/250992941/iptv/main/st1.txt,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.txt,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/kimwang1978/collect-tv-txt/main/merged_output.txt,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/kimwang1978/collect-tv-txt/main/others_output.txt,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/alonezou/yn-iptv/main/reference/MyIPTV,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/qist/tvbox/master/tvlive.txt,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/leyan1987/iptv/main/iptvnew.txt,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/maitel2020/iptv-self-use/main/iptv.txt,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/zwc456baby/iptv_alive/master/live.txt,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/wwb521/live/main/tv.m3u,#genre#


https://cdn.jsdelivr.net/gh/abc1763613206/myiptv@latest/utf8/merged-simple.txt,#genre#
嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
余姚幸福生活,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8


https://gitlab.com/p2v5/wangtv/-/raw/main/wang-tvlive.txt,#genre#
倚天屠龙记(苏有朋),https://live.metshop.top/yy/1354755003
舌尖上的中国第1季,https://live.metshop.top/yy/1354930952
NHKWorldPremium,https://cdn.skygo.mn/live/disk1/NHK_World_Premium/HLSv3-FTA/NHK_World_Premium.m3u8


https://gitlab.com/p2v5/wangtv/-/raw/main/lunbo.txt,#genre#
倩女幽魂人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8


https://live.hacks.tools/tv/ipv4/categories/卫视频道.m3u,#genre#
https://live.hacks.tools/tv/ipv4/categories/央视频道.m3u,#genre#
https://live.hacks.tools/tv/ipv4/categories/地方频道.m3u,#genre#
https://live.hacks.tools/tv/ipv4/categories/hong_kong.m3u,#genre#
AXNv[geo-blocked],https://stream1.freetv.fun/7591a459e9a93acd5c6d58af006b57bc2358a67290cb384cb9fe2b2bd46ed8bb.ctv
cctv1综合,https://stream1.freetv.fun/5ea694dedf81eabc3a9363cac99632afadb3d416016b833315847e5d1ee5dd3e.ctv
cctv-1,https://stream1.freetv.fun/4e7345ef85f31653e51c5cfe029256a93ae4a56361f120edf824f7b10d8c92aa.m3u8
cctv-1[geo-blocked],https://stream1.freetv.fun/9f1b84dd3a947a7915d0bc74607ef26453ecebe1bbc5d5c0fa624007ac18b0ec.ctv
prime,https://stream1.freetv.fun/e6a2e56b74d1d5290d8219e1973f4b7b0bf1e85e98130a210eade1ede67360ef.ctv
周星驰电影*$,https://stream1.freetv.fun/bedafa2f83a8fd0cb71918ac83582f6dd3ad25c6da27869e38a2e9bd25825a26.m3u8
周润发电影*$,https://stream1.freetv.fun/181ff4ff73e7320b2ad0795b6a8c32145f54bc8961354ab3160093641564b438.m3u8
星空卫视*$,https://stream1.freetv.fun/c699f8d5e9d547dd164dd3f4990d2974ef3fa73b3f4f82678fa854610dd0edff.m3u8
林正英影院*$,https://stream1.freetv.fun/34b9e858a6ac4dbf8019192458fe6c81c77298a350702158b8182ac937f47235.m3u8
凤凰卫视中文,https://stream1.freetv.fun/e6fd2d09a19cbeb78145f445436d44d9ec43c79a9ce2ffcdd4116a5c8bafdc6f.m3u8
凤凰电影*$,https://stream1.freetv.fun/857fbc509d99a650aa2fcc8378757a498c921707045def964734f7960accbe7b.m3u8


https://gh.tryxd.cn/https://raw.githubusercontent.com/qingtingjjjjjjj/iptv-auto-update/main/my.txt,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/alantang1977/auto-iptv/main/live_ipv4.txt,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/tianya7981/jiekou/refs/heads/main/野火959,#genre#
https://codeberg.org/lxxcp/live/raw/branch/main/gsdx.txt,#genre#
https://gh.tryxd.cn/https://raw.githubusercontent.com/XlllllX/IPTV/main/live_ipv4.txt,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/XlllllX/IPTV/main/live_ipv6.txt,#genre#


https://gh.tryxd.cn/https://raw.githubusercontent.com/big-mouth-cn/tv/main/iptv-ok.m3u,#genre#


https://live.zhoujie218.top/tv/iptv4.txt,#genre#
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_800/index.m3u8
