更新时间,#genre#
20250801 01:27,url


RespoTime,whitelist,#genre#
2356.71ms,「青海」西宁新闻综合广播,https://tv.iill.top/fm/1149
2357.29ms,CCTV15,http://free.cnlive.club/channel/n4fe0755e/index.m3u8?q=1753923194887
2357.60ms,CCTV17,http://43.138.196.212/111.php?id=cctv17
2357.80ms,周星星,http://dns.yiandrive.com:13571/huya/11342412
2357.89ms,康熙王朝,https://live.iill.top/huya.php?id=11352940
2359.76ms,CCTV6,http://8.138.7.223/tv/migu.php?id=cctv6
2360.39ms,myTV SUPER 直播足球5台,http://edgeware-live.edgeware.tvb.com/__cl/slocalr21/__c/ott_EVT5_hevc/__op/cenc_m/__f/index.mpd?sig=d72efb279bec6a08a6ae0418c95fca48&ext_start_limit=1753986140&int_start_limit=1753986140&ts=1753986140&c=121779152
2361.11ms,翡翠台,http://j.s.bkpcp.top/jj/fct
2362.27ms,CCTV14,http://8.138.7.223/tv/migu.php?id=cctv14
2362.51ms,CCTV15,https://www.freetv.top/migu/673168223.m3u8?migutoken=ee38b8619145f920f3057bfbbc790828a4d51d67a79f52f79c1fa162a2a610b8e7199e0c05adcf877ec32f76cbcdfb12a9ff0cda28e8fcdce6ae41915cffa29d479c4d508f5dbea03e4826d203
2362.74ms,江苏卫视,http://8.138.7.223/tv/migu.php?id=jsws
2365.17ms,08-01 21:00-WTT伊瓜苏球星挑战赛：男女单打1/16决赛、双打1/4决赛及半决赛-男女单打1/16决赛、双打1/4决赛及半决赛-2号桌,http://caonima.pendy.dpdns.org/migu/956348123?token=UegcJEBOASVhlj4fWzMBz5NM_f55H5sSKWXCTS2O1M0OSod5HsQgDdZdTq51a3OlXxQGA8qxI2a7af5fD4IplA&auth=
2365.93ms,CCTV-11,http://kkk.888.3116598.xyz/api.php?n=tttt&id=Z5qUGH&tk=FgM0vQMejxvG
2365.98ms,西藏卫视,http://8.138.7.223/tv/migu.php?id=xzws
2366.67ms,CCTV13,http://8.138.7.223/tv/dl/careryun.php?id=16
2367.43ms,「江苏」音乐广播,https://tv.iill.top/fm/415
2368.17ms,妙手仁心,http://iptv.jxpan.vip:18888/aio/huya/29465853
2369.10ms,「斗鱼」绝地求生,http://live.iill.top/douyu.php?id=100
2369.74ms,CCTV11,http://kkk.888.3116598.xyz/api.php?n=tttt&id=fuKSMq&tk=FgM0vQMejxvG
2371.94ms,「贵州」黔西南交通旅游广播,https://tv.iill.top/fm/1657
2372.56ms,「斗鱼」跑跑卡丁车•手游,http://live.iill.top/douyu.php?id=6672862
2373.25ms,三国演义,http://fmbox.cc/huya.php?id=11602081
2373.42ms,电影_贺岁,http://dns.yiandrive.com:13571/huya/11601971
2374.20ms,港台警匪,http://fmbox.cc/huya.php?id=11352886
2374.81ms,青岛西海岸城市生活广播 FM92.6[0*0],http://ls.qingting.fm/live/33446.m3u8
2375.01ms,CCTV6,http://123.129.70.178:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
2375.01ms,体育|Fight Sports,http://free.cnlive.club/channel/n5a7ddbee/index.m3u8?q=1752629214236
2375.76ms,CCTV7,http://free.cnlive.club/channel/n7ba2911b/index.m3u8?q=1753923295363
2376.81ms,狄仁杰电影,http://iptv.jxpan.vip:18888/aio/huya/30080229
2378.41ms,CCTV中学生,http://8.138.7.223/tv/migu.php?id=zxs
2379.95ms,电影_许冠英,http://cfss.cc/cdn/hy/11601972.flv
2382.06ms,「北京」体育广播,https://tv.iill.top/fm/359
2384.28ms,汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd
2384.54ms,三立台湾,http://free.cnlive.club/channel/642f20a/index.m3u8?q=1752629214236
2385.16ms,CCTV17,https://www.freetv.top/migu/673168256.m3u8?migutoken=e7dc493273bb331a8b7e0d3c475924ad4706b90f18fd4775c1c134103274e9ad9d59015289e02877b65420a149fcae4f793ded0177cc600ac79d9a95a234e4a8db198072e6973c4a14c05c9dc6
2388.95ms,CCTV3,http://8.138.7.223/tv/dl/careryun.php?id=3
2389.58ms,纬来精彩,http://free.cnlive.club/channel/581c2f1a/index.m3u8?q=1752629214236
2390.66ms,「广西」经济广播,https://tv.iill.top/fm/587
2390.76ms,内蒙古卫视,http://8.138.7.223/tv/migu.php?id=nmws
2390.87ms,炊事班的故事,http://fmbox.cc/huya.php?id=19524135
2391.92ms,RTHK32,http://php.jdshipin.com:8880/smt.php?id=rhk32_twn
2392.47ms,CJ OnStyle Plus,https://live-ch2.cjonstyle.net/cjosplus/live2/playlist.m3u8
2396.08ms,「云南」德宏广播电视台综合广播,https://tv.iill.top/fm/1877
2397.05ms,深圳卫视,http://8.138.7.223/tv/dl/careryun.php?id=25
2397.17ms,創世電視,http://edgeware-live.edgeware.tvb.com/__cl/slocalr65/__c/ott_CRE_hevc/__op/cenc_m/__f/index.mpd?sig=d84119d1ead13a54a00dccb7917d6f0d&ext_start_limit=1753986133&int_start_limit=1753986133&ts=1753986133&c=121779152
2397.71ms,RTHK 31,http://free.cnlive.club/channel/n8badbb5/index.m3u8?q=1752629214236
2397.73ms,王晶,https://isus.cc/php/huya.php?id=11602058
2397.77ms,KIX,http://edgeware-live.edgeware.tvb.com/__cl/slocalr21/__c/ott_CKIX_hevc/__op/cenc_m/__f/index.mpd?sig=675b3e04b77a4155146d25ecf0c36a45&ext_start_limit=1753986130&int_start_limit=1753986130&ts=1753986130&c=121779152
2400.42ms,龙祥时代,http://free.cnlive.club/channel/67548a4f/index.m3u8?q=1752629214236
2401.45ms,电影_赛车,http://cfss.cc/cdn/hy/11279247.flv
2401.71ms,CCTV14,http://free.cnlive.club/channel/n4fe8272c.m3u8
2403.22ms,CCTV8,http://web9916.w.computerqwq.cf/jzb.php?id=cctv8&公众号【医工学习日志】
2403.24ms,myTV SUPER 直播足球2台,http://edgeware-live.edgeware.tvb.com/__cl/slocalr87/__c/ott_EVT2_hevc/__op/cenc_m/__f/index.mpd?sig=cfafc3643dcd9026be90a1e531387d7b&ext_start_limit=1753986139&int_start_limit=1753986139&ts=1753986139&c=121779152
2405.02ms,「安徽」综合广播,https://tv.iill.top/fm/599
2406.27ms,「央广」英语资讯广播 CGTN Radio,https://tv.iill.top/fm/734
2408.27ms,高校广播,https://tv.iill.top/fm/553
2408.31ms,纪录|Animal Planet (Eng),http://free.cnlive.club/channel/n18e58008/index.m3u8?q=1752629214236
2408.80ms,台视新闻,http://free.cnlive.club/channel/452d9d57/index.m3u8?q=1752629214236
2410.50ms,金川乡村,http://lmt.scqstv.com/live1/live1.m3u8?zsicd?
2410.62ms,「辽宁」FM106.9海城综合广播,https://tv.iill.top/fm/2041
2410.71ms,电影_搞笑恐怖,http://cfss.cc/cdn/hy/11601960.flv
2414.10ms,江苏卫视,http://go.bkpcp.top/mg/jsws
2414.41ms,解说_越哥说电影,http://cfss.cc/cdn/hy/15894162.flv
2415.28ms,鹊刀门传奇,http://fmbox.cc/huya.php?id=11352963
2415.96ms,海绵宝宝,https://live.metshop.top/douyu/3949681
2416.32ms,体育|爱尔达体育3,http://free.cnlive.club/channel/723ab094/index.m3u8?q=1752629214236
2418.28ms,斯坦森,https://isus.cc/php/huya.php?id=21059588
2418.38ms,CCTV15,http://free.cnlive.club/channel/n4fe0755e/index.m3u8?q=1753923295363
2419.69ms,隆安新闻综合,http://hls.nntv.cn/nnlive/LATV_A.m3u8?zguangxd
2421.28ms,茂名综合,http://zhuzhuxia.yyboxdns.com:8888/rtp/239.77.0.206:5146
2422.55ms,「新疆」哈密汉语综合广播,https://tv.iill.top/fm/2038
2422.61ms,CCTV8,http://8.138.7.223/tv/migu.php?id=cctv8
2423.19ms,「河北」石家庄经济广播,https://tv.iill.top/fm/776
2424.91ms,海南公共,http://nn.7x9d.cn/地方台8563/海南.php?id=ggpd
2424.94ms,CCTV13,http://47.117.107.189:35455/mgtv/608807423.m3u8
2425.89ms,博斯运动一,http://free.cnlive.club/channel/n3a1a5ced/index.m3u8?q=1752629214236
2426.01ms,龙华洋片,https://smart.pendy.dpdns.org/Smart.php?id=lunghuawestern_twn
2426.32ms,岳阳交通广播 FM106.1[0*0],http://ls.qingting.fm/live/88931.m3u8
2428.40ms,都市剧场,http://183.64.174.171:40123/ch1.m3u8?zzhongqd
2428.61ms,CCTV11,http://8.138.7.223/tv/dl/careryun.php?id=14
2430.15ms,歌团★102,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240043672242.mp4
2430.57ms,倚天屠龙记,https://live.iill.top/huya.php?id=11342403
2430.58ms,庆余年,http://cfss.cc/cdn/hy/11352960.m3u8
2431.18ms,安徽经济生活,https://ahlive.ahwanyun.cn/live/5c6207583a334b048f77dddf370bd840/hls.m3u8
2431.53ms,「河南」新乡交通广播,https://tv.iill.top/fm/1020
2433.40ms,凤凰资讯,https://migu.188766.xyz/?migutoken=b419f7e8bf4942caa64f681328d4836e&id=fhzx&pp=1
2435.05ms,CCTV5,http://8.138.7.223/tv/migu.php?id=cctv5
2435.54ms,「江苏」扬州电台江都广播,https://tv.iill.top/fm/856
2436.58ms,「安徽」安庆综合广播,https://tv.iill.top/fm/1327
2441.21ms,「新疆」伊犁广播电视台维吾尔语综合广播,https://tv.iill.top/fm/1884
2441.93ms,大通电视台,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8?
2442.80ms,地下交通站,http://fmbox.cc/huya.php?id=11342433
2443.03ms,CCTV10,http://zba.sxdh.org/migu.php?v=index.php?&id=cctv10
2443.76ms,深圳卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=23
2444.09ms,凤凰香港,https://stream1.freetv.fun/feng-huang-xiang-gang-2.ctv
2445.26ms,CCTV12,http://47.117.107.189:35455/mgtv/673168185.m3u8
2446.63ms,「宁夏」中国交通广播,https://tv.iill.top/fm/750
2446.97ms,电视剧•1「解说」,https://live.iill.top/huya/21277391
2447.60ms,体育|Astro Premier League 1,http://free.cnlive.club/channel/6b9a7458/index.m3u8?q=1752629214236
2447.70ms,「吉林」乡村广播,https://tv.iill.top/fm/547
2448.37ms,情深深雨蒙蒙,http://fmbox.cc/huya.php?id=11352885
2449.86ms,强森电影,http://iptv.jxpan.vip:18888/aio/huya/21059581
2451.39ms,07-28 01:00-WTT布宜诺斯艾利斯常规挑战赛：男女单双打决赛-雨果斩获男单冠军 美和双线丰收-【全场回放】,http://caonima.pendy.dpdns.org/migu/956671500?token=UegcJEBOASVhlj4fWzMBz5NM_f55H5sSKWXCTS2O1M0OSod5HsQgDdZdTq51a3OlXxQGA8qxI2a7af5fD4IplA&auth=
2451.69ms,「江苏」盐城经典调频,https://tv.iill.top/fm/886
2453.46ms,陕西卫视,http://8.138.7.223/tv/migu.php?id=sxws
2454.14ms,07-29 18:00-超三联赛-超三联赛 靖江赛区第3站 淘汰赛及决赛-【回放】湖州朱雀火箭16:21浙江德清普徕,http://caonima.pendy.dpdns.org/migu/956718809?token=UegcJEBOASVhlj4fWzMBz5NM_f55H5sSKWXCTS2O1M0OSod5HsQgDdZdTq51a3OlXxQGA8qxI2a7af5fD4IplA&auth=
2454.68ms,「虎牙」绝地求生_𝟙,http://live.iill.top/huya.php?id=660004
2454.76ms,「江苏」徐州音乐广播,https://tv.iill.top/fm/1503
2454.82ms,金鹰卡通,http://139.196.151.191:2051/rtp/239.45.3.118:5140
2455.05ms,五星体育,http://139.196.151.191:2051/rtp/239.45.3.210:5140
2455.76ms,「虎牙」无畏契约,http://live.iill.top/huya.php?id=660679
2455.79ms,游戏风云,http://139.196.151.191:2051/rtp/239.45.3.131:5140
2455.99ms,浙江民生休闲,http://120.55.49.231:3095/rtp/233.50.201.136:5140
2456.43ms,游戏风云,http://120.55.49.231:3095/rtp/233.50.201.183:5140
2456.45ms,七彩戏剧,http://139.196.151.191:2051/rtp/239.45.3.61:5140
2458.43ms,新疆卫视,http://47.117.107.189:35455/nptv/xinjiang.m3u8
2458.60ms,CCTV12,http://free.cnlive.club/channel/13604deb/index.m3u8?q=1753923194887
2458.88ms,电影_强森,http://cfss.cc/cdn/hy/21059581.flv
2460.00ms,上海外语,http://139.196.151.191/rtp/239.45.1.127:5140
2461.20ms,「江苏」镇江文艺广播,https://tv.iill.top/fm/860
2461.35ms,「甘肃」天水综合广播,https://tv.iill.top/fm/1388
2461.42ms,「河南」洛阳综合广播,https://tv.iill.top/fm/1705
2461.72ms,CNA,http://free.cnlive.club/channel/n43b97ee1.m3u8
2461.93ms,第一财经,http://120.55.49.231:3095/rtp/233.50.200.125:5140
2462.67ms,「湖北」宜昌新闻综合广播,https://tv.iill.top/fm/1641
2463.28ms,CCTV13,http://qjrhc.jydjd.top:2911/udp/224.1.100.69:11111
2464.57ms,翡翠台,http://free.cnlive.club/channel/n7549189d/index.m3u8?q=1752629214236
2465.32ms,無線衛星新聞台,http://edgeware-live.edgeware.tvb.com/__cl/slocalr65/__c/ott_CTSN_hevc/__op/cenc_m/__f/index.mpd?sig=84e15e1b4140c787a10ff20f2fc6bcc3&ext_start_limit=1753986135&int_start_limit=1753986135&ts=1753986135&c=121779152
2468.27ms,CCTV5+,http://free.cnlive.club/channel/n374503fe/index.m3u8?q=1753923295363
2468.72ms,重庆卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=28
2468.78ms,洪金宝,https://stream1.freetv.fun/hong-jin-bao-2.ctv
2469.66ms,第一财经,http://139.196.151.191:2051/rtp/239.45.3.211:5140
2469.81ms,「山东」潍坊FM100.8城市之声,https://tv.iill.top/fm/1774
2469.82ms,电影_漫威,http://cfss.cc/cdn/hy/11602034.flv
2470.21ms,济南教育,http://139.129.231.228:50060/rtp/239.21.1.133:5002
2470.56ms,浙江生活,http://120.55.49.231:3095/rtp/233.50.201.133:5140
2470.94ms,新闻综合,http://139.196.151.191:2051/rtp/239.45.3.209:5140
2471.27ms,山东体育,http://139.129.231.228:50060/rtp/239.21.1.141:5002
2471.42ms,济南娱乐,http://139.129.231.228/rtp/239.21.1.66:5002
2471.59ms,山东生活,http://139.129.231.228:50060/rtp/239.21.1.175:5002
2472.15ms,甘肃卫视,http://139.129.231.228:50060/rtp/239.21.2.22:5002
2472.43ms,沈腾,https://fmbox.cc/huya.php?id=11601968
2472.50ms,「河北」旅游文化广播,https://tv.iill.top/fm/778
2472.66ms,烟台公共,http://139.129.231.228/rtp/239.21.1.117:5002
2472.95ms,济南生活,http://139.129.231.228/rtp/239.21.1.64:5002
2473.09ms,山东教育,http://139.129.231.228/rtp/239.21.1.169:5002
2473.66ms,电影_死神来了,https://live.iill.top/huya/11352903
2474.06ms,动漫秀场,http://120.55.49.231:3095/rtp/233.50.201.184:5140
2474.09ms,CCTV4,http://free.cnlive.club/channel/7a879c85/index.m3u8?q=1753923295363
2474.16ms,东方财经,http://139.196.151.191:2051/rtp/239.45.1.119:5140
2475.12ms,上海外语,http://139.196.151.191:2051/rtp/239.45.1.127:5140
2475.64ms,日照科教,http://139.129.231.228/rtp/239.21.1.80:5002
2477.88ms,杭州青少,http://120.55.49.231:3095/rtp/233.50.201.177:5140
2479.42ms,CCTV13,http://free.cnlive.club/channel/n4fe72c8e/index.m3u8?q=1753923295363
2479.95ms,浙江钱江,http://120.55.49.231:3095/rtp/233.50.201.132:5140
2480.17ms,新疆卫视,http://139.196.151.191:2051/rtp/239.45.1.116:5140
2480.29ms,西藏卫视,http://139.129.231.228:50060/rtp/239.21.1.46:5002
2480.45ms,哈哈炫动,http://139.129.231.228:50060/rtp/239.21.1.51:5002
2481.48ms,凤凰中文,http://120.55.49.231:3095/rtp/233.50.200.191:5140
2481.65ms,中天娱乐,http://free.cnlive.club/channel/41d6f491/index.m3u8?q=1752629214236
2481.74ms,四川卫视,http://58.19.43.46:9901/tsfile/live/1043_1.m3u8
2482.51ms,青州综合,http://139.129.231.228/rtp/239.21.1.232:5002
2482.69ms,新闻综合,http://139.129.231.228/rtp/239.21.1.193:5002
2483.06ms,中华小当家「动漫」,https://live.iill.top/huya/11342413
2483.07ms,济宁综合,http://139.129.231.228/rtp/239.21.2.19:5002
2483.19ms,之江纪录,http://120.55.49.231:3095/rtp/233.50.202.25:5140
2483.35ms,上海纪实,http://139.129.231.228/rtp/239.21.1.171:5002
2483.54ms,济南鲁中,http://139.129.231.228:50060/rtp/239.21.1.149:5002
2483.69ms,贵州卫视,http://59.39.89.130:60901/tsfile/live/0125_15.m3u8?key=txiptv&playlive=1&authid=0
2484.22ms,「河北」年代音乐959,https://tv.iill.top/fm/2399
2484.29ms,CETV4,http://183.11.239.36:808/hls/73/index.m3u8
2484.66ms,NHK World,https://smart.pendy.dpdns.org/Smart.php?id=nhkworld_japan
2484.69ms,杭州生活,http://120.55.49.231:3095/rtp/233.50.201.175:5140
2484.96ms,山东齐鲁,http://139.129.231.228:50060/rtp/239.21.1.134:5002
2485.04ms,山东少儿,http://139.129.231.228:50060/rtp/239.21.1.208:5002
2485.25ms,解说_冷君说电影,https://live.metshop.top/huya/16739452
2485.50ms,海南卫视,http://139.129.231.228/rtp/239.21.2.14:5002
2486.05ms,海南卫视,http://218.13.170.98:9901/tsfile/live/1020_1.m3u8
2486.19ms,泸县新闻综合,https://m3u8channel.ganzitv.com/nmip-media/channellive/channel1/playlist.m3u8
2486.47ms,新疆卫视,http://139.129.231.228:50060/rtp/239.21.1.45:5002
2486.76ms,CCTV12,http://free.cnlive.club/channel/13604deb/index.m3u8?q=1753923295363
2486.89ms,金鹰卡通,http://139.129.231.228:50060/rtp/239.21.1.48:5002
2486.99ms,「贵州」贵阳交通广播,https://tv.iill.top/fm/1286
2487.38ms,济宁公共,http://139.129.231.228/rtp/239.21.2.20:5002
2487.81ms,CCTV14,http://free.cnlive.club/channel/n4fe8272c/index.m3u8?q=1753923194887
2488.01ms,07-30 13:00-超三联赛-超三联赛 南昌赛区第2站 小组赛第一轮及第二轮-【回放】广东悦跑豹猫15:21南昌凯锆商贸,http://caonima.pendy.dpdns.org/migu/956759035?token=UegcJEBOASVhlj4fWzMBz5NM_f55H5sSKWXCTS2O1M0OSod5HsQgDdZdTq51a3OlXxQGA8qxI2a7af5fD4IplA&auth=
2488.47ms,厦门卫视,http://139.129.231.228:50060/rtp/239.21.2.6:5002
2488.75ms,07-29 19:30-NBL-湖北文旅vs石家庄翔蓝-全场回放（原声）,http://caonima.pendy.dpdns.org/migu/956739060?token=UegcJEBOASVhlj4fWzMBz5NM_f55H5sSKWXCTS2O1M0OSod5HsQgDdZdTq51a3OlXxQGA8qxI2a7af5fD4IplA&auth=
2488.94ms,优漫卡通,http://139.129.231.228:50060/rtp/239.21.1.50:5002
2489.89ms,丽水新闻,http://120.55.49.231:3095/rtp/233.50.201.162:5140
2490.76ms,浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-15.ctv
2492.75ms,美亚电影,http://free.cnlive.club/channel/n6d2f2fd2.m3u8
2493.09ms,辽宁卫视,http://183.11.239.36:808/hls/47/index.m3u8
2493.76ms,动漫秀场,http://139.196.151.191/rtp/239.45.3.134:5140
2494.23ms,快乐垂钓,http://120.55.49.231:3095/rtp/233.50.201.109:5140
2494.31ms,07-28 19:00-TES vs JDG-TES vs JDG-【全场回放】 TES 2-0 JDG,http://caonima.pendy.dpdns.org/migu/956685442?token=UegcJEBOASVhlj4fWzMBz5NM_f55H5sSKWXCTS2O1M0OSod5HsQgDdZdTq51a3OlXxQGA8qxI2a7af5fD4IplA&auth=
2494.32ms,「广东」东莞综合广播,https://tv.iill.top/fm/1850
2494.99ms,河南卫视,http://web9916.w.computerqwq.cf/jzb.php?id=henws&公众号【医工学习日志】
2496.11ms,「贵州」安顺新闻综合广播,https://tv.iill.top/fm/1605
2497.15ms,体育|RTM Sports ,http://free.cnlive.club/channel/n1624505b/index.m3u8?q=1752629214236
2497.21ms,CCTV11,http://free.cnlive.club/channel/n4fe8b4d4/index.m3u8?q=1753923295363
2497.32ms,解说_刘老师说电影,https://live.metshop.top/huya/20289754
2497.38ms,华视 ,http://free.cnlive.club/channel/560bcbee/index.m3u8?q=1752629214236
2498.43ms,公视 ,http://free.cnlive.club/channel/3b838b0c/index.m3u8?q=1752629214236
2498.68ms,中天综合,http://free.cnlive.club/channel/41db6ede/index.m3u8?q=1752629214236
2499.53ms,澳视澳门,http://1b6467f415.iok.la:9931/tsfile/live/1039_1.m3u8
2499.62ms,河南卫视,http://go.bkpcp.top/mg/hnws
2499.87ms,体育|Astro Badminton 1,http://free.cnlive.club/channel/1de1e193/index.m3u8?q=1752629214236
2499.96ms,金鹰卡通,http://113.57.93.165:9900/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
2501.13ms,「广东」佛山电台946,https://tv.iill.top/fm/1352
2501.21ms,亚洲旅游,http://free.cnlive.club/channel/852ca6f/index.m3u8?q=1752629214236
2501.70ms,「央广」台海之声,https://tv.iill.top/fm/643
2502.16ms,江西卫视,http://8.138.7.223/tv/dl/careryun.php?id=30
2502.96ms,CCTV13,http://113.57.93.165:9900/tsfile/live/0013_1.m3u8
2503.32ms,凤凰资讯,http://120.55.49.231:3095/rtp/233.50.200.192:5140
2506.58ms,东方卫视,http://web9916.w.computerqwq.cf/jzb.php?id=dfws&公众号【医工学习日志】
2506.65ms,「山东」济宁107生活广播,https://tv.iill.top/fm/1011
2508.03ms,广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.23:11111
2509.23ms,[HD]凤凰新闻 *b[geo-blocked],https://stream1.freetv.fun/bcb4b869beac61863b9e719878da4a28ef25573e42837ebb99b1cdd1beef8142.ctv
2509.48ms,山东新闻,http://139.129.231.228:50060/rtp/239.21.1.140:5002
2509.74ms,CCTV15,http://8.138.7.223/tv/dl/douyincdn.php?id=15
2510.20ms,「云南」蒙自广播电视台综合广播,https://tv.iill.top/fm/2222
2511.25ms,泸县新闻综合,https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8
2513.48ms,AXN Taiwan,http://free.cnlive.club/channel/n4e27c899/index.m3u8?q=1752629214236
2513.80ms,中视经典,http://free.cnlive.club/channel/4291e438/index.m3u8?q=1752629214236
2514.28ms,CCTV4,http://47.117.107.189:35455/mgtv/631780421.m3u8
2516.77ms,笑傲江湖,http://iptv.jxpan.vip:18888/aio/huya/23865142
2518.20ms,电影_战争片,http://cfss.cc/cdn/hy/21059574.flv
2518.73ms,江苏卫视,http://caonima.pendy.dpdns.org/migu/623899368?token=hRtZLHTMqJWmJNwz4aL1KaJ_YlY2XdI3jOuKdViFn8W3t3ddKLbYaWImi7dEaWNr2Y0aGAe0pP97wsQPwftmNw&auth=
2519.47ms,纪录|BBC Earth Lifestyle,http://free.cnlive.club/channel/359a630b/index.m3u8?q=1752629214236
2520.39ms,福州左海之声,http://live.zohi.tv/audio/s10001-FM901/index.m3u8
2521.46ms,寰宇财经,http://free.cnlive.club/channel/n4332074a/index.m3u8?q=1752629214236
2522.68ms,「新疆」交通广播,https://tv.iill.top/fm/623
2523.21ms,「广东」鹤山电台,https://tv.iill.top/fm/1464
2523.30ms,八大娱乐,http://free.cnlive.club/channel/26b73cff/index.m3u8?q=1752629214236
2523.88ms,射雕英雄传,https://live.iill.top/huya.php?id=23824164
2524.96ms,「河北」生活广播,https://tv.iill.top/fm/2541
2525.21ms,TVBPLUS,http://free.cnlive.club/channel/6429ae4c/index.m3u8?q=1752629214236
2526.33ms,CCTV7,http://8.138.7.223/tv/dl/douyincdn.php?id=7
2526.71ms,「贵州」交通广播,https://tv.iill.top/fm/1700
2526.76ms,灾难电影,https://live.metshop.top/huya/11352871
2526.89ms,纪录|NatGeo Wild ,http://free.cnlive.club/channel/n6582cfc7/index.m3u8?q=1752629214236
2527.76ms,CCTV5,http://free.cnlive.club/channel/47c9f401/index.m3u8?q=1753923295363
2527.99ms,CAPITAL 958,https://19183.live.streamtheworld.com/CAPITAL958FM_PREM.aac
2528.92ms,广东卫视,http://47.117.107.189:35455/nptv/guangdong.m3u8
2529.49ms,「河南」郑州经济广播,https://tv.iill.top/fm/1241
2530.16ms,「福建」东南广播,https://tv.iill.top/fm/480
2530.71ms,CCTV3,http://atcq62.3950.cn:35455/mgtv/624878271.m3u8
2532.29ms,广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-24.ctv
2532.49ms,Astr爱奇,https://smart.pendy.dpdns.org/Smart.php?id=Qiyi
2533.70ms,天津卫视,https://migu.188766.xyz/?migutoken=8d22c5a2a9d1631fff9cc80ba0aeb974&id=tjws&type=sz
2533.98ms,「山西」文艺广播,https://tv.iill.top/fm/636
2534.58ms,猫和老鼠,https://live.iill.top/huya.php?id=11352879
2535.38ms,电影_救援,http://cfss.cc/cdn/hy/21059594.flv
2537.26ms,「湖北」随州综合广播,https://tv.iill.top/fm/1529
2538.07ms,CCTV10,http://58.19.43.46:9901/tsfile/live/1029_1.m3u8
2539.37ms,咪视通-45,http://yemingjkl.x3322.net:35455/itv/3000000010000031669.m3u8
2539.59ms,名山综合,https://m3u8channel-ms.yunxya.com:443/nmip-media/audiolive/audio100580/playlist.m3u8
2540.46ms,myTV SUPER 直播足球3台,http://edgeware-live.edgeware.tvb.com/__cl/slocalr43/__c/ott_EVT3_hevc/__op/cenc_m/__f/index.mpd?sig=c0b52b914d49eee9e9c55a69b49d034e&ext_start_limit=1753986139&int_start_limit=1753986139&ts=1753986139&c=121779152
2542.09ms,体育|Rugby Pass TV,http://free.cnlive.club/channel/8c42189/index.m3u8?q=1752629214236
2545.68ms,寻秦记,http://iptv.jxpan.vip:18888/aio/huya/29465848
2545.77ms,漫威「解说」,https://live.iill.top/huya/17089779
2547.62ms,SUPER Sports,http://edgeware-live.edgeware.tvb.com/__cl/slocalr21/__c/ott_SSPT_hevc/__op/cenc_m/__f/index.mpd?sig=2b1cf8ee86fa3fd2b12c851197afb195&ext_start_limit=1753986138&int_start_limit=1753986138&ts=1753986138&c=121779152
2549.76ms,寻秦记,https://live.iill.top/huya.php?id=23864973
2549.86ms,体育|Astro Golf,http://free.cnlive.club/channel/n7fc29d1a/index.m3u8?q=1752629214236
2551.02ms,大时代,https://live.iill.top/huya/23865161
2552.04ms,「四川」绵阳音乐广播,https://tv.iill.top/fm/2304
2553.05ms,电影_谍战,https://live.iill.top/huya/21059585
2553.20ms,「河北」综合广播,https://tv.iill.top/fm/378
2553.62ms,「江苏」苏州新闻综合广播,https://tv.iill.top/fm/694
2555.18ms,广东卫视,http://182.150.23.74:808/hls/32/index.m3u8
2556.36ms,纪录|CI,http://free.cnlive.club/channel/1404dfbd/index.m3u8?q=1752629214236
2557.09ms,美剧「解说」,https://live.iill.top/huya/20488841
2557.42ms,「河南」信息广播,https://tv.iill.top/fm/1246
2558.27ms,07-29 19:30-中国男篮系列热身赛-中国vs波黑-全场回放（原声）,http://caonima.pendy.dpdns.org/migu/956739275?token=UegcJEBOASVhlj4fWzMBz5NM_f55H5sSKWXCTS2O1M0OSod5HsQgDdZdTq51a3OlXxQGA8qxI2a7af5fD4IplA&auth=
2559.94ms,山东卫视,http://8.138.7.223/tv/dl/careryun.php?id=29
2560.04ms,神雕侠侣,http://live.iill.top/huya.php?id=11352964
2560.46ms,「四川」年代音乐1032,https://tv.iill.top/fm/2398
2561.90ms,「山东」交通广播,https://tv.iill.top/fm/516
2562.34ms,野行者「其他」,https://live.iill.top/huya/20072663
2562.77ms,剧集_新三国,http://dns.yiandrive.com:13571/huya/11352944
